name,type,region,n_total,prop_female,merged_variants
viraj,first,West,718.0,0.012534818941504178,
jareenaabee,first,West,717.0,0.9902370990237099,
naajiyaa,first,West,716.0,0.9972067039106145,
sakhubaaee,first,West,716.0,0.9972067039106145,
babita,first,West,714.0,0.9985994397759104,
sonia,first,West,713.0,0.9985974754558204,
devendra,first,West,712.0,0.0014044943820224719,
chaya,first,West,712.0,0.9957865168539326,
sulathaanaabee,first,West,709.0,0.9915373765867419,
naajameen,first,West,707.0,0.9900990099009901,
swapnil,first,West,707.0,0.004243281471004243,
saaberaa,first,West,706.0,0.9844192634560907,
perpetua,first,West,706.0,0.9929178470254958,
sistar,first,West,706.0,0.9815864022662889,
nita,first,West,706.0,0.9985835694050992,
aarathee,first,West,705.0,0.9588652482269504,
shivanand,first,West,705.0,0.0014184397163120568,
rakesh,first,West,705.0,0.0014184397163120568,
alisha,first,West,701.0,0.9985734664764622,
ashish,first,West,700.0,0.002857142857142857,
phoujiyaa,first,West,699.0,0.9928469241773963,
aparna,first,West,698.0,0.997134670487106,
maruti,first,West,698.0,0.0057306590257879654,
