name,clf_predicted_religion,clf_max_prob,prob_Hindu,prob_Muslim,prob_Sikh,prob_Christian,prob_Jain,prob_Buddhist
azad,Muslim,0.7262770521529529,0.27105040366260114,0.7262770521529529,0.0004443593128457956,0.0020560077490632397,4.2158766511578146e-05,0.00013001835602535007
aziz,Muslim,0.9944192843007488,0.003981398845150118,0.9944192843007488,0.0003223455936711837,0.001250922690486207,1.6526511509324083e-06,2.4395918792889785e-05
baabar,Muslim,0.48760388520229964,0.45401488430490483,0.48760388520229964,0.0022533824118952995,0.05413646239546919,0.0003107870349375593,0.0016805986504933642
baaboo,Muslim,0.9587832172138732,0.014158818888733061,0.9587832172138732,0.0035857453815028536,0.02338390080861633,7.790278575117533e-06,8.052742869965279e-05
baaboolaal,Muslim,0.8781522350454197,0.04784600682969626,0.8781522350454197,0.0011908412665647143,0.07275328426548952,1.3557570995971236e-05,4.4075021833831754e-05
baabooraam,Muslim,0.5349282363724078,0.13904733113322226,0.5349282363724078,0.005436854872052838,0.3201755457602329,3.934050859915592e-05,0.00037269135348503494
baabu,Muslim,0.8936699549639759,0.03725010474139315,0.8936699549639759,0.00048787567965622385,0.06841531345180865,0.0001470813676879175,2.966979547794954e-05
baabul,Muslim,0.9267807538107388,0.035289510346839914,0.9267807538107388,0.0005604086714411167,0.03730671426225725,3.8031225076486714e-05,2.4581683646430076e-05
baabulaal,Muslim,0.6595487419250835,0.1566446150190446,0.6595487419250835,0.0010369283329353042,0.1825879079891569,6.21862725321603e-05,0.00011962046124764113
baadal,Hindu,0.9077962431734277,0.9077962431734277,0.05174345199083368,0.0006809557326560284,0.039267338874904106,0.00032130200260686495,0.00019070822557145742
baagade,Christian,0.33966037827172835,0.3389099100860603,0.014563018623271938,0.0024237422694512096,0.33966037827172835,0.0006221712186345339,0.3038207795308537
baagal,Christian,0.8289076314918987,0.08595392289857436,0.08071251096347778,0.003584379915216281,0.8289076314918987,0.00044294468033931523,0.00039861005049344556
baagavaan,Christian,0.941290425109426,0.04012441505674624,0.016481941856213884,0.0004555545194143908,0.941290425109426,0.0006745881643296272,0.0009730752938697702
baagh,Hindu,0.5879915755713583,0.5879915755713583,0.06361761060996875,0.04192090979480871,0.3060596732960947,0.0001530837212379733,0.0002571470065316494
baagul,Christian,0.40616845583806904,0.307208432135262,0.26287939001620353,0.018046176126562875,0.40616845583806904,0.00025735779032555727,0.0054401880935771064
baal,Muslim,0.3844081341826616,0.26400673297834,0.3844081341826616,0.004234935311997027,0.34681781585309307,0.00022341881798571014,0.00030896285592253595
baalaa,Christian,0.8129806432838156,0.1335003921920012,0.05197619390847523,0.0013039132292733313,0.8129806432838156,4.723075419100085e-05,0.00019162663224378358
baalee,Muslim,0.6338954048626784,0.07824105013711337,0.6338954048626784,0.0010511904118114881,0.28661062852900254,3.570160157529822e-05,0.0001660244578189618
baalesvar,Christian,0.5302845964407553,0.4617429372745927,0.007451925107142887,0.00020963326263435887,0.5302845964407553,0.00020717512357868253,0.00010373279129599133
baaloo,Christian,0.6321881780158426,0.21149217820192612,0.1409756488889732,0.014936575653546728,0.6321881780158426,0.0001557041232369646,0.000251715116474423
baambhaneeyaa,Hindu,0.5278187347841883,0.5278187347841883,0.31388206750596476,0.0020874301994527784,0.1529858715811921,9.979680896757575e-05,0.0031260991202345725
baamgar,Hindu,0.5565927287149308,0.5565927287149308,0.0774263219470802,0.006523689259154654,0.3500814008093245,0.0007865898280859749,0.008589269441423962
baanoo,Muslim,0.4494917408978022,0.08565854312903234,0.4494917408978022,0.01221551787657485,0.4482466323784467,0.0001654728098538003,0.004222092908290114
baarad,Hindu,0.879665245691058,0.879665245691058,0.007066121654104342,0.0008843766721016321,0.11084459108603177,0.00034505680323483167,0.0011946080934695461
baaraiyaa,Hindu,0.8185299647799025,0.8185299647799025,0.016027045451589977,0.0007878510214344718,0.16449640414552957,3.222855990034722e-05,0.0001265060416431382
baaree,Christian,0.5132154229974144,0.3774062631739895,0.10429942261576455,0.004837131518439762,0.5132154229974144,7.115025587081048e-05,0.0001706094385207783
baareeaa,Christian,0.8448097381475258,0.11352525232077432,0.0383010278902725,0.0032012798472850733,0.8448097381475258,4.3119637356191944e-05,0.00011958215678621346
baareeyaa,Christian,0.8864801604017978,0.06441988171468323,0.04490847590901468,0.004145863953860745,0.8864801604017978,1.7781761404534157e-05,2.7836259239032668e-05
baaroot,Hindu,0.6766330523974214,0.6766330523974214,0.07672466938689565,0.07178372528073526,0.1735874743349595,0.00030124753962657686,0.0009698310603617886
baasamathee,Christian,0.9699090094608424,0.02801920187776558,0.00197286200404641,8.65369992324151e-05,0.9699090094608424,1.4565693682175399e-06,1.0933088745196842e-05
baasanthi,Hindu,0.7964841490769058,0.7964841490769058,0.0012342876484389277,0.00179245854455364,0.20021617142995132,4.8322620754053814e-05,0.00022461067939617
baaski,Christian,0.9016275938160914,0.04446656900941822,0.053084534725753994,0.0008009536003050325,0.9016275938160914,3.3845706524693037e-06,1.696427777894631e-05
baasudeba,Hindu,0.5879672234118569,0.5879672234118569,0.03408927716527265,0.0010040216121739488,0.3759168124776498,2.7017696648233667e-05,0.0009956476363984456
baavane,Hindu,0.8773552984879779,0.8773552984879779,0.021737810683609693,0.00039405905369910293,0.09601608204706392,0.0022194836161714753,0.0022772661114778834
baba,Muslim,0.8913656425965858,0.10683359791525276,0.8913656425965858,0.00030276359180686025,0.0003232869392375159,7.969045755527088e-05,0.001095018499561653
babalee,Muslim,0.9228536766792622,0.07129592952149512,0.9228536766792622,0.00039773223936042393,0.005155525169040757,2.511403391348979e-05,0.00027202235692795753
babaloo,Muslim,0.5781984264087463,0.3807869697550116,0.5781984264087463,0.010118388464198758,0.02986189803153127,0.00012478496218293748,0.0009095323783291314
babalu,Muslim,0.8349613050542873,0.1558198537635685,0.8349613050542873,0.0006774411414724013,0.00225140695240864,8.832229046782834e-05,0.006201670797795378
baban,Hindu,0.8163809415684883,0.8163809415684883,0.17852673708452677,0.00037909862969274583,0.00036437554263330754,7.243249716984133e-05,0.0042764146774892575
babar,Muslim,0.6531724527476399,0.33247916725763277,0.6531724527476399,0.0010638974546319793,0.0034134777343690858,0.0006399584924207677,0.009231046313305498
babeethaa,Muslim,0.5724315853557993,0.23218486145428288,0.5724315853557993,0.010115673503846526,0.18511498303708898,4.7026353995109864e-05,0.00010587029498717984
babithaa,Hindu,0.5062004023747311,0.5062004023747311,0.3686737233601371,0.007420434263746846,0.11746795984409686,4.5638323881501465e-05,0.00019184183340679092
babloo,Muslim,0.551896092284438,0.36291879751202705,0.551896092284438,0.012329566782880903,0.07222145523818542,0.0004165748680710881,0.00021751331439757348
bablu,Hindu,0.6047523660144463,0.6047523660144463,0.38167444632863706,0.0009252667551099775,0.01221533542190707,0.000280893241996663,0.00015169223790304873
baboolal,Muslim,0.8881707484045352,0.10633458659579603,0.8881707484045352,0.0011453499420709383,0.004300975146564275,2.6020897798590542e-05,2.2319013234819955e-05
babu,Muslim,0.9403429366882137,0.04797596162304934,0.9403429366882137,9.885737156711131e-05,0.006863488723132736,0.004715922492277077,2.833101760000377e-06
babulal,Hindu,0.6217480007577485,0.6217480007577485,0.37485617500771484,0.0002806000706335445,0.002981542194043192,9.954798532257309e-05,3.413398453737449e-05
baburam,Hindu,0.9657499312532423,0.9657499312532423,0.021759457407323445,0.00015895193477450688,0.0003295154936703928,0.01197810093772473,2.4042973264771704e-05
baby,Christian,0.5606159251500735,0.27269342692775717,0.16345846778019119,0.0030089761918890056,0.5606159251500735,0.00012697871450653882,9.622523558255721e-05
bachan,Hindu,0.9686770029971071,0.9686770029971071,0.0016005516722547794,0.016615008065530398,0.012326371223222738,6.160578842235213e-05,0.0007194602534625495
bachchaa,Christian,0.5434103795495331,0.4295737159672631,0.017927717243203047,0.008681904916679336,0.5434103795495331,5.11306019980796e-05,0.000355151721323374
bachchee,Christian,0.6412052237841646,0.33142691519410483,0.021097245243090215,0.006127251277308469,0.6412052237841646,7.677844394379065e-06,0.00013568665693747115
bachchoo,Hindu,0.8395490263347211,0.8395490263347211,0.021752298515820293,0.010201039944398239,0.12818903003657114,1.613209910660822e-05,0.00029247306938260173
bachu,Hindu,0.971278254537684,0.971278254537684,0.007666137649284294,0.007789078343134595,0.012548338526562001,6.6722622594030175e-06,0.0007115186810759091
bada,Hindu,0.9964791671180759,0.9964791671180759,0.0023375988976428366,2.2903514584121242e-05,0.0007601562027212313,0.00023880381888286516,0.00016137044809310606
badaamee,Hindu,0.5097677165754012,0.5097677165754012,0.4062685372607174,0.0008862174227327702,0.08125612222042636,6.687427749730752e-05,0.001754532243225004
badagujar,Hindu,0.9606251170197387,0.9606251170197387,0.027266560426996923,0.0021382220593703775,0.0035278572879040653,0.00015178196469419988,0.006290461241295901
badakee,Hindu,0.39289262913231576,0.39289262913231576,0.38638296121673765,0.003387636573648532,0.21676819504730238,0.00011697171649431146,0.00045160631350128435
badal,Hindu,0.9895681569108657,0.9895681569108657,0.009248737919738268,4.5198406904661126e-05,0.000786769193871101,0.0003231329810586021,2.8004587561551067e-05
bade,Hindu,0.9465250528255649,0.9465250528255649,0.010107620196099667,0.0002595336519089498,0.004431502172106829,6.613220156112641e-05,0.03861015895275878
badhri,Hindu,0.9853640792136273,0.9853640792136273,0.010256166363211422,0.0005964137974276039,0.0030962325303440434,3.487652460496593e-05,0.0006522315707845019
badi,Hindu,0.9779114886441351,0.9779114886441351,0.01574454830241161,5.8403792710605155e-05,0.006169968428909488,5.3768392461734624e-05,6.18224393713564e-05
badigera,Hindu,0.974323316692605,0.974323316692605,0.006606054894168152,0.00016961931319817134,0.01884504724208318,8.191330336458945e-06,4.777052760931993e-05
badloo,Hindu,0.5910968838365821,0.5910968838365821,0.2870432532068184,0.016215775516762104,0.10477337365048511,0.00023963590697167266,0.0006310778823805404
badree,Muslim,0.47497478842540836,0.4131310301997925,0.47497478842540836,0.003811087040559533,0.10744735416310078,0.0002870105339199409,0.00034872963721885823
badreelaal,Hindu,0.5171135264884948,0.5171135264884948,0.15925989882100378,0.0011485144843504543,0.32222777636889904,0.00017632153943383355,7.396229781801745e-05
badri,Hindu,0.833111469950996,0.833111469950996,0.08807911283177901,0.0003593713088352093,0.07804750853256996,0.00020380660107054412,0.00019873077474925422
badrilal,Hindu,0.9470916489656169,0.9470916489656169,0.01766495638414371,0.00026525979666864534,0.03489823695625887,4.4450246974311366e-05,3.5447650337363654e-05
badriprasad,Hindu,0.7552434760234715,0.7552434760234715,0.002326410698300046,0.0001222915872645703,0.24221605856774744,4.789319828425048e-05,4.3869924932069204e-05
badyakar,Hindu,0.969488074664709,0.969488074664709,0.012896914186688629,0.004837169019587208,0.010678312459075022,0.00044249798677538246,0.0016570316831646845
bag,Hindu,0.9667483185483815,0.9667483185483815,0.03066960394934739,0.0015016428510043777,0.00016010177336585668,7.567689485664943e-05,0.0008446559830444913
bagade,Buddhist,0.863782764102949,0.13415015386746057,0.0015812674892642586,0.00013751419800390191,0.00030628361199953766,4.201673032280031e-05,0.863782764102949
bagal,Hindu,0.789207750292649,0.789207750292649,0.1967215857629541,0.0024164443113787923,0.00998014853720206,0.0006584033648817,0.00101566773093442
bagavan,Hindu,0.654484157343928,0.654484157343928,0.32463040277172994,0.0005927667913626562,0.007098949318321007,0.005935755170913734,0.007257968603744715
bagdi,Hindu,0.995633851909936,0.995633851909936,0.003938666596091126,0.00017459931991483329,0.0002017043010717526,6.693277122191065e-06,4.448459586405269e-05
bagha,Hindu,0.9885936000255048,0.9885936000255048,0.007917438472268347,0.002922108344797697,0.0005388785413893048,8.627512853225127e-06,1.9347103186315544e-05
baghel,Hindu,0.990351423073913,0.990351423073913,0.00488757125964639,0.0003620230533443101,0.004358547511352083,3.6576223441936174e-05,3.8588783021425115e-06
bagul,Hindu,0.8164336067918766,0.8164336067918766,0.17061374375598176,0.006764817216243719,0.002763915696909484,7.31582388227288e-05,0.0033507583001658285
bahaadur,Hindu,0.9683046954860062,0.9683046954860062,0.019622490834962918,0.0035149027151898603,0.007890647591612013,0.00020188369158305586,0.0004653796806458977
bahadur,Hindu,0.9823366440771443,0.9823366440771443,0.012277861664890767,0.0029509031820617883,0.00026478714317037177,0.00010390535662754775,0.0020658985761055743
bahaman,Muslim,0.7987188675885302,0.19393705264106195,0.7987188675885302,0.002221616493466666,0.004596300344770089,0.0001336508807255433,0.00039251205144569886
bai,Hindu,0.9904157089987797,0.9904157089987797,0.0065876281199485605,0.001949831058396296,0.0006973048873943863,2.3580232502416165e-05,0.0003259467029786561
baidya,Hindu,0.9091484326421937,0.9091484326421937,0.049598966368291156,0.023787939218034168,0.014607718198284117,7.841825746514227e-05,0.0027785253157318213
baiga,Hindu,0.5594968597692749,0.5594968597692749,0.286106274195953,0.005390097601689898,0.14761699850031743,6.976459412982898e-05,0.0013200053386350913
baijanaath,Hindu,0.9517002458631313,0.9517002458631313,0.014120158827718289,0.000988415616009597,0.032691826657233226,1.963560366063012e-05,0.0004797174322470737
baijanthee,Hindu,0.9234218395588656,0.9234218395588656,0.02988042862643619,0.004173489010150118,0.04223576221622526,2.6264863244513206e-05,0.0002622157250783796
baijnath,Hindu,0.9856968111757759,0.9856968111757759,0.0096991448325139,0.0013362635432103277,0.0029452482566780644,2.006527398852367e-05,0.00030246691783308426
baiju,Hindu,0.865255299330149,0.865255299330149,0.12793042068375846,0.0013246854445627231,0.005109309238592291,6.3936570965996e-05,0.0003163487319714535
baikuntha,Hindu,0.8930295522886694,0.8930295522886694,0.03180486959817878,0.014900035352944322,0.055875481421415844,6.981459605973451e-05,0.004320246742731693
bairagi,Hindu,0.9968306325413425,0.9968306325413425,0.002156676928270373,0.00024535435283194024,0.0006966030549746708,2.174062111060285e-06,6.855906046946866e-05
bairagya,Hindu,0.9904069340087814,0.9904069340087814,0.0037997378512492075,0.0007344871435722612,0.004978265960562421,6.419790964143511e-06,7.415524487080031e-05
bairwa,Hindu,0.9998655210510964,0.9998655210510964,3.1121428414447176e-05,2.5481322663889485e-05,7.286802231348475e-05,5.1157293733500823e-08,4.95701821818495e-06
baitha,Hindu,0.8491440008464946,0.8491440008464946,0.07919566115301593,0.022190104752011202,0.048647219140663334,3.48147496440246e-05,0.0007881993581709983
bajaj,Hindu,0.6261389771531456,0.6261389771531456,0.3525801722446518,0.005227053249982228,0.014990898716876543,3.7756061354618254e-05,0.0010251425739891003
bajaramg,Hindu,0.9863975395062773,0.9863975395062773,0.005236380183972567,0.0008196923636358028,0.005466992763560399,0.00020138872145180944,0.0018780064611020305
bajaramgee,Hindu,0.8436619801021447,0.8436619801021447,0.016941699676287468,0.001964536011454294,0.13545149850343807,0.00011492871064341593,0.0018653569960322067
bajpei,Hindu,0.8715308249537528,0.8715308249537528,0.05510126414328607,0.0009133184975706581,0.07225965650232923,2.9885008742773957e-05,0.0001650508943182984
bajrang,Hindu,0.9517105097313773,0.9517105097313773,0.037336072900104975,0.0007905234983770874,0.00875836833221639,1.3937957062312541e-05,0.0013905875808620574
bakhsh,Muslim,0.8406441146817992,0.08080223055069712,0.8406441146817992,0.07307497643875793,0.00509105195278891,0.00011085383909351439,0.0002767725368632683
baksa,Muslim,0.9156040279383466,0.07030985011530477,0.9156040279383466,0.011517639079429414,0.0025079554233481977,1.9836542887899265e-05,4.0690900683102236e-05
baksh,Muslim,0.8509778066059224,0.04435022414839862,0.8509778066059224,0.10258836325058465,0.002017176967507763,1.9030615513796848e-05,4.739841207261054e-05
bakshe,Muslim,0.8788756403513378,0.08576399828230635,0.8788756403513378,0.026110719726881223,0.009155862651351338,2.5674175213045622e-05,6.810481291025926e-05
bala,Hindu,0.9981272337112852,0.9981272337112852,0.0003999830928222346,4.6849223959925825e-05,0.0013465209828949247,1.096272981445022e-06,7.831671605614347e-05
balabeer,Muslim,0.7761534972946736,0.21176084402160145,0.7761534972946736,0.004044232013928188,0.007884868445902773,9.40169854253765e-06,0.0001471565253515562
baladev,Hindu,0.9726969782169886,0.9726969782169886,0.0011578747485097656,0.0004164555782988906,0.022343367200748105,1.3645476526361963e-05,0.003371678778928399
balajeeth,Hindu,0.9433439326586688,0.9433439326586688,0.020066329456850465,0.010378400919528992,0.025930831709079245,3.998510987184191e-06,0.00027650674488521415
balaji,Hindu,0.5413794392228894,0.5413794392228894,0.0223137484467084,0.001191401844369486,0.0034252575755350854,1.6088389133879507e-05,0.4316740645213636
balajiadar,Hindu,0.9657394818563884,0.9657394818563884,0.005061972096167879,0.0009206841298279591,0.0030765450826895704,3.115808596360793e-05,0.025170158748962664
balakaar,Hindu,0.8906262882789426,0.8906262882789426,0.016900824512142663,0.0032671780082859994,0.08871793225888179,4.939525299834298e-05,0.00043838168874862855
balakaram,Hindu,0.9935136892061297,0.9935136892061297,0.00027100752944360476,0.0003501654240108036,0.0012511505994617024,2.4523478053253188e-05,0.004589463762901001
balakishan,Hindu,0.9901168309893407,0.9901168309893407,0.004598485724053865,0.0008123351465609662,0.004399037066309722,3.3721089225310984e-06,6.993896481240863e-05
balakrishn,Hindu,0.9955970448438498,0.9955970448438498,0.0021855814858311663,0.000485308147051501,0.0017098739225688369,1.4509466367665836e-05,7.682134331079904e-06
balakrishnan,Hindu,0.9981257869116963,0.9981257869116963,0.0004766266565705823,0.00018946250891459568,0.0011939683644988704,1.0008247879017903e-05,4.147310440730675e-06
balamurugan,Hindu,0.9985370215212812,0.9985370215212812,0.0008837617718663088,8.500356538637072e-05,0.0004766203599856827,1.1624944885642038e-06,1.6430286991941537e-05
balan,Hindu,0.9989080269801337,0.9989080269801337,0.0005798304539943164,6.251932569652493e-05,0.0003150981997144208,3.5845530047625344e-06,0.00013094048745613775
balaraaj,Hindu,0.8187771421664415,0.8187771421664415,0.007924243117688792,0.0007591064768655007,0.17068819890452877,4.567684966335455e-05,0.0018056324848119648
balaraam,Hindu,0.9247014721839577,0.9247014721839577,0.004031287090931355,0.00044681349389650405,0.06937121853926866,1.9411149890797922e-05,0.0014297975420549767
balaram,Hindu,0.9930998251193941,0.9930998251193941,0.00023384035904800834,9.210284666583649e-05,0.0015269967431269227,1.533708410132373e-05,0.005031897847663585
balaraman,Hindu,0.9956129791437125,0.9956129791437125,0.00022877120845754716,3.7250324613582776e-05,0.0022200399639955835,0.00011227708230771836,0.0017886822769132144
balasubramani,Hindu,0.9803883645052278,0.9803883645052278,0.0009575859451120234,4.7348166940063317e-05,0.01858018144689485,5.802752713614133e-06,2.0717183111542346e-05
balasubramaniyan,Hindu,0.9795655889880762,0.9795655889880762,0.001042193204008792,6.494044396469683e-05,0.019305554653533414,4.571428577536394e-06,1.715128183946056e-05
balasundaram,Christian,0.6392348031443132,0.3550389573568484,0.00409910858680385,0.0013993199682760982,0.6392348031443132,0.00010359811026237743,0.00012421283349604436
balavaan,Hindu,0.8797592194138834,0.8797592194138834,0.01721931369742654,0.0018084402817336905,0.09968140387746788,0.0010081811124780648,0.0005234416170105526
balavanth,Hindu,0.9797766564163617,0.9797766564163617,0.0018037410921925255,0.0021553949151047248,0.013231719770871593,0.0026414655385422203,0.00039102226692728576
balavath,Hindu,0.966572558139606,0.966572558139606,0.008023152848437284,0.0034258287096501153,0.021542567930491,0.0001516054801050699,0.00028428689171033325
balaveer,Hindu,0.8615688027221676,0.8615688027221676,0.060624927741092335,0.04823372500199233,0.029383198258526297,8.38070722833758e-05,0.00010553920393817335
balaviadar,Hindu,0.9739895955844678,0.9739895955844678,0.010681329988562435,0.0032309674105689785,0.011861604636161415,0.00014860555598204868,8.789682425738973e-05
balayya,Hindu,0.8257923133074105,0.8257923133074105,9.512734461408621e-05,4.03535094876191e-05,0.17407169684385979,5.877643767873409e-08,4.5021819024653436e-07
balbir,Hindu,0.9062221101630753,0.9062221101630753,0.08058233010284419,0.004188033153475323,0.008875187112144009,1.6591622510222543e-05,0.00011574784595093875
balchand,Hindu,0.9590257565236707,0.9590257565236707,0.012075907488924816,0.001013571665684844,0.00690413807943604,0.020353592456418473,0.0006270337858649951
baldev,Hindu,0.6845541928861315,0.6845541928861315,0.0007511375944321634,0.2929687453958729,0.01954001545064578,4.849042984181587e-05,0.0021374182430757647
bali,Hindu,0.5197566290077327,0.5197566290077327,0.45465900514420454,0.0020178552363086357,0.0234559855933103,2.2727496352319453e-05,8.779752209170778e-05
baliraam,Hindu,0.9193340045307018,0.9193340045307018,0.042189278761517464,0.0007987938647981044,0.02880577847304648,2.2801161419252792e-05,0.008849343208516996
baliram,Hindu,0.9319059875909771,0.9319059875909771,0.003635621737516678,0.00017666357515913579,0.0008771514697508294,5.922668364352983e-06,0.06339865295823172
baljeet,Muslim,0.6102762520797373,0.3793867018411996,0.6102762520797373,0.0034437301415448066,0.006845978540249755,9.68229625828301e-06,3.7655101010410707e-05
balraj,Hindu,0.6293519794350765,0.6293519794350765,0.02279807106893662,0.0009021448887669523,0.34668303205341466,7.292620631740385e-05,0.0001918463474879374
balram,Hindu,0.982581928900247,0.982581928900247,0.004529308047528196,0.0004174785726610177,0.012206177272012265,2.282152993047461e-05,0.0002422856776211261
balu,Hindu,0.6562079533382613,0.6562079533382613,0.22672146646454266,0.0012915248014559579,0.012247649979095922,0.0005021231679818972,0.10302928224866234
baluram,Hindu,0.983621908765305,0.983621908765305,0.011311249843434807,0.0006251643476157021,0.0022323249771285408,7.902110149803804e-05,0.0021303309650180925
balvant,Hindu,0.9456802763407274,0.9456802763407274,0.001891355045777641,0.0019090525541715414,0.03248516908596893,0.0012722782590986839,0.016761868714255793
balveer,Hindu,0.7062562066161081,0.7062562066161081,0.19865215132904415,0.010349653266774313,0.08460578535784233,1.3570319675368302e-05,0.00012263311055583128
balwan,Hindu,0.996160907974885,0.996160907974885,0.0007893114915155916,6.844200769318401e-05,0.0012203957391793043,6.331222648972115e-06,0.0017546115640778908
bam,Hindu,0.7599072989763891,0.7599072989763891,0.22487668104838446,0.0022560726380555277,0.004704748301145056,8.017402456005882e-05,0.00817502501146574
bamdagar,Hindu,0.8544107797705515,0.8544107797705515,0.09004766909049403,0.037378676749904284,0.002381659394780147,0.00037331064886938315,0.015407904345400568
bamdanaa,Hindu,0.8825632974934374,0.8825632974934374,0.07598628298730721,0.0035063469508826734,0.034775002618209976,0.00020091764418249763,0.0029681523059801257
bamsee,Muslim,0.4556670090364848,0.30936146516627633,0.4556670090364848,0.005229439770722856,0.22964885805269933,3.95535666504067e-06,8.92726171515256e-05
bamseelaal,Christian,0.4561513291480388,0.44265647858912405,0.10015436034720736,0.0010110935440426963,0.4561513291480388,7.556133335940281e-06,1.918223825127488e-05
bamtee,Buddhist,0.5346177386526224,0.20303094373725555,0.21816322791395928,0.0066984249347748,0.037398438002443905,9.122675894402495e-05,0.5346177386526224
banaarasee,Hindu,0.8096307525676631,0.8096307525676631,0.012905829619803154,0.0006216439986575272,0.176692536823381,2.131342457155303e-05,0.00012792356592379074
banaji,Hindu,0.8520883212548384,0.8520883212548384,0.05022022648749587,0.0004963450029129316,0.0024894912696093716,0.00011020089366500567,0.09459541509147824
banajji,Hindu,0.8339288116902255,0.8339288116902255,0.14826426774001863,0.0011359482221383736,0.007360181084090895,0.0001907273297597724,0.00912006393376692
banakar,Hindu,0.9972912749355294,0.9972912749355294,0.0007440892657623107,0.0001656764984859655,0.0015115929782621121,2.5433325225292205e-05,0.00026193299673505743
banamaalee,Hindu,0.7227720327710034,0.7227720327710034,0.06137504732967033,0.00044617756222425713,0.21502748234945124,0.00011862681220172501,0.0002606331754490487
banarsi,Hindu,0.9950560443064898,0.9950560443064898,0.0027399547918862824,0.0005121704084720504,0.0016655893701298344,7.088015779056418e-06,1.9153107243088028e-05
banasoode,Hindu,0.982506661803991,0.982506661803991,0.010720390367782813,0.0005735643859997562,0.005598200671922883,1.4876337248706752e-05,0.0005863064330545949
banavaaree,Hindu,0.9010607895476462,0.9010607895476462,0.009120395397250044,0.00042570665602968325,0.08780197354898811,0.0014485259718133197,0.00014260887827240756
bandagar,Hindu,0.9304259617259022,0.9304259617259022,0.06394808581633692,0.001392521730636607,0.0016292578056074961,0.0007919703187263445,0.0018122026027903167
bandanaa,Hindu,0.9878655552017703,0.9878655552017703,0.0032867515364824744,0.00012663262345152018,0.008229278343848432,0.00020491837928612495,0.00028686391516104427
bandaru,Hindu,0.9751243618137506,0.9751243618137506,0.022686893080961598,0.0003746514405243468,0.0011998409917060749,0.00023218480268401647,0.0003820678703733776
bandi,Hindu,0.9997010393991119,0.9997010393991119,0.0002411817781007776,4.358934434944856e-06,8.09908177106103e-06,1.9201708202856088e-05,2.6119098378111032e-05
banerji,Hindu,0.9632306502606014,0.9632306502606014,0.030132847121434988,0.0008484251223669143,0.0028389451197977623,2.271513848081114e-05,0.0029264172373179563
bangar,Hindu,0.9559195523512279,0.9559195523512279,0.0016195194621813238,0.0005441275295918748,0.0076055941004238865,6.1376269579325305e-06,0.034305068929617114
banik,Hindu,0.9880387355374741,0.9880387355374741,0.00936927513467432,0.0006159055587043798,0.0009816733097399919,0.0007373813608616493,0.00025702909854550637
banithaa,Hindu,0.7395236278314936,0.7395236278314936,0.047644434143845095,0.004998130652792492,0.20729068050775207,6.39003781307444e-05,0.00047922648598595457
bankar,Hindu,0.995322800577618,0.995322800577618,0.00019399525668288933,1.885388754211789e-05,0.00013681263702060553,0.00349306426733273,0.0008344733738034901
bano,Muslim,0.7010793263483469,0.20780568204726602,0.7010793263483469,0.0047550592510958,0.024799806407353034,0.0003737454446323199,0.06118638050130599
bansal,Hindu,0.8119329964733788,0.8119329964733788,0.18362361145765466,0.0005920025028071153,0.003711980014521515,6.322004740916919e-06,0.00013308754689717582
banshi,Hindu,0.9873506398815289,0.9873506398815289,0.009835063417160683,0.0014994608770397392,0.0008666577347630349,1.8785395352586817e-05,0.00042939269415500085
banshilal,Hindu,0.9788892682115693,0.9788892682115693,0.01432339735518536,0.0010698823483237133,0.005603255767177221,1.4528380712022965e-05,9.966793703255091e-05
bansod,Buddhist,0.9972613077067811,0.0021957576510524698,0.0003878499831880588,6.875297701169162e-05,8.584045347483383e-05,4.912284918930448e-07,0.9972613077067811
bansode,Buddhist,0.9948882835355541,0.004566840452706398,0.00035342623673061753,6.868684774158732e-05,0.00012236343613401696,3.9949113316941164e-07,0.9948882835355541
bantee,Hindu,0.8667365782986348,0.8667365782986348,0.02049267281713731,0.03488647319792588,0.06123295951283937,0.0105606273253016,0.00609068884816093
banu,Hindu,0.9366090697937708,0.9366090697937708,0.05756900192953335,0.00025351073287010193,0.003294105595556185,8.212000238917743e-05,0.002192191945880525
banvari,Hindu,0.9110672417359392,0.9110672417359392,0.034547197939052136,0.0003491626885710142,0.05354787701358835,8.182245098306375e-05,0.0004066981718661079
banwarilal,Hindu,0.8944157747104788,0.8944157747104788,0.09160263806069995,0.00033544340507231623,0.013528204116162937,1.4636238928618071e-05,0.0001033034686571561
bapulal,Hindu,0.9674784503588849,0.9674784503588849,0.025648435231315724,0.0006819063630585382,0.005908910545434765,0.0001177352126034605,0.00016456228870287244
bara,Hindu,0.9718694151589351,0.9718694151589351,0.0008995880014212258,3.571289563665389e-05,0.0008743016917024862,0.02495390248422047,0.0013670797680842284
barade,Hindu,0.9734726909062026,0.9734726909062026,0.0015846321215698597,0.00013944052916479356,0.013400850058453331,0.0008760286718676733,0.01052635771274163
barai,Hindu,0.9905348823486168,0.9905348823486168,0.005808721731110605,8.20879025845983e-05,0.002923212457229161,0.0004926172785740438,0.00015847828188489646
barala,Hindu,0.8700551974227818,0.8700551974227818,0.05242612759460198,0.0020494900376289496,0.07283540519850401,0.0014137948356994657,0.0012199849107836884
barde,Hindu,0.9606805888508709,0.9606805888508709,0.01142883343943484,0.011582051491576742,0.0039986469383034426,0.0002303575073732046,0.012079521772440984
